,0,1
human: admiring,-2.117580882017044,8.685451929000948
human: affectionate,-4.975678725918357,8.951353059437244
human: angry,-7.455675067145655,-6.032055251800841
human: annoyed,-6.808690733795164,-8.589101191965693
human: anxious,3.048418673180192,-7.658381400785285
human: apologetic,-7.671725813641405,-2.23797098417508
human: appreciative,0.8133272130724759,11.698989938873908
human: concerned,4.877264810642916,-10.532953740193882
human: confused,-1.023616716115224,-7.18017261937862
human: curious,8.20157574804565,-3.5194569291638844
human: defensive,-5.131717616462419,-4.7587813587988546
human: descriptive,7.7873514929113945,2.154294382982833
human: desperate,0.9681388195286236,-7.3922072586983845
human: disappointed,-6.063212792460015,-8.99061424997933
human: encouraging,-2.670312728514282,7.3567984531022
human: excited,8.80460454839264,8.655756191276287
human: friendly,1.9935445954559274,11.181325759509292
human: frustrated,-2.9343923681222193,-10.998264937839187
human: grateful,3.967750377225479,9.847140741304933
human: happy,6.10942708888283,12.437168075579253
human: indignant,-6.077338582475559,-5.805791352959442
human: irritated,-5.072893182750486,-10.191562008565581
human: joyful,7.037644096341499,11.419520026872625
human: nostalgic,-7.116928311987824,2.7819387312578767
human: pleased,4.4243947639509775,12.665503664104628
human: proud,-0.3936266962738969,6.166633462161312
human: reassuring,-4.882146227080358,5.690335332052727
human: reflective,8.231238437837893,0.3520876652299296
human: relieved,1.4565520430319006,4.671461878982256
human: resigned,-3.01517393335751,-4.8280775205636495
human: sad,-2.5828942566127315,-7.829923495296737
human: sarcastic,-7.030113574284705,-1.3222455339102175
human: shocked,4.973290088139339,-2.476424831328438
human: skeptical,-1.8785211548339025,-3.294439143118261
human: surprised,4.609480658449395,0.3269200981438946
human: sympathetic,-4.104160744832109,0.209052133211986
human: thankful,-0.2390630211202415,11.570730554628996
human: uncertain,4.938705072871115,-8.073592583656845
human: urgent,3.671462662902834,-4.786537500554169
human: worried,3.3312919389380364,-10.323908184980766
gpt: admiring,2.0620038223333674,4.681153030429746
gpt: affectionate,10.339585328979892,4.431714512714258
gpt: angry,-5.418503255341205,-4.2065172831230635
gpt: annoyed,-7.8637154364627575,-6.456821139855226
gpt: anxious,3.269007348075068,-10.618829736961759
gpt: apologetic,2.556621225276373,-0.6231445321029088
gpt: appreciative,5.825922312191861,10.541924263221919
gpt: concerned,0.672532622011285,-13.338842601183705
gpt: confused,2.40353879326572,-6.0059025753743605
gpt: curious,6.229874220436035,-5.102019213321001
gpt: defensive,-7.567469723630889,-4.085765655153886
gpt: descriptive,10.579692170166012,-0.28378538995055763
gpt: desperate,-0.4459419235525924,-9.552451636585676
gpt: disappointed,-3.569669872522738,-5.835497087913891
gpt: encouraging,4.271997027361661,4.087223842028168
gpt: excited,-8.944995483160055,12.44674893767551
gpt: friendly,4.091010445742771,15.676676055213898
gpt: frustrated,-5.843352763463762,-8.705461382250387
gpt: grateful,5.721932324825236,7.343022008796532
gpt: happy,-5.123328256889695,16.607174270882666
gpt: indignant,-8.163885604083038,-4.620389091383836
gpt: irritated,-7.104183209128609,-7.031909328822347
gpt: joyful,-5.9666428806419125,15.266354394826148
gpt: nostalgic,7.963116129279028,-0.03747458768988235
gpt: pleased,-2.238028086218769,17.854333215161986
gpt: proud,0.4875299790124208,1.3823555460514056
gpt: reassuring,3.247239477358313,0.6314565037531784
gpt: reflective,9.144271234397463,-2.234521334400927
gpt: relieved,-1.439129732981695,5.496899478667818
gpt: resigned,-1.194667097938059,-4.255360009035459
gpt: sad,4.242472982019502,-3.748224802390183
gpt: sarcastic,-6.752043206061696,1.6595596522408254
gpt: shocked,-11.053290762971493,0.12238341180299177
gpt: skeptical,-3.9179244357931426,-2.8271238394434164
gpt: surprised,-12.69039203365065,4.6881316632661205
gpt: sympathetic,4.969927153194951,-2.191380508304572
gpt: thankful,6.774009372555559,7.637876316304156
gpt: uncertain,6.645414428630255,-9.123229580323779
gpt: urgent,0.521802601618258,-8.232395979898806
gpt: worried,3.2776627657617223,-11.43793980756771
