,0,1
human: admiring,-0.6635591850863726,3.7018585399126525
human: affectionate,-0.0358912656644196,3.3408896053170567
human: angry,-0.07853553053122347,-3.1425932101580614
human: annoyed,0.1581715826746496,-3.453964737867149
human: anxious,1.6993760534615374,-2.426046348927067
human: apologetic,0.9518305258959144,-1.7320596002253952
human: appreciative,-1.0778575505527452,3.863444970350546
human: concerned,1.660394689960467,-2.737663042286743
human: confused,0.9200068575585988,-2.8033035850722583
human: curious,0.5759608593010583,-0.04352418857510502
human: defensive,0.10359719657037442,-2.8556772666699755
human: descriptive,0.4848254430264929,1.3080230879635464
human: desperate,1.2078171736136663,-2.4147858369045103
human: disappointed,-0.03727521680929453,-3.3736460383681774
human: encouraging,-0.39282479170951323,3.28974070234254
human: excited,-1.7795545976870486,3.0005818038430156
human: friendly,-0.44148211279974936,3.9098483045820163
human: frustrated,0.6127357559008602,-3.7101413809784605
human: grateful,-1.4044787585958822,3.4771583823258903
human: happy,-1.422073439908304,3.920495013906591
human: indignant,-0.20248804722755903,-3.0148318569413926
human: irritated,0.13206041145256436,-3.4672583872704603
human: joyful,-1.4525903332157608,3.7823401797575182
human: nostalgic,-0.6507234494195447,1.7673150508527848
human: pleased,-1.5093453103412462,3.8665852347894125
human: proud,-0.8982320882078412,3.2933013733931293
human: reassuring,0.08449536381632494,2.703176182205702
human: reflective,-1.2914149868792069,-0.02014389395705568
human: relieved,-1.415824494114669,2.2939800295880777
human: resigned,0.55686216845762,-2.9470077739416376
human: sad,1.0251143050938627,-3.2801053814410817
human: sarcastic,-0.7911838748860607,-1.4412870262644475
human: shocked,1.4073678699213312,-0.5008393753236938
human: skeptical,-0.15712638856560432,-1.9316200176772989
human: surprised,1.2694922875709793,0.6062067388003444
human: sympathetic,-0.5909551130730956,-0.34000332899724384
human: thankful,-1.2888685359584906,3.4924014123621827
human: uncertain,1.3758339183401103,-2.144745446496953
human: urgent,1.6316338733382496,-1.3805777598411806
human: worried,1.7515876423164454,-2.4431936271952437
gpt: admiring,0.3550641730829009,2.0843079977476275
gpt: affectionate,0.8706946184942078,2.0696612854350382
gpt: angry,-0.48493100230315495,-2.0319066039251434
gpt: annoyed,0.005657454728455257,-2.5541638871710277
gpt: anxious,1.073576958909963,-1.687228561101302
gpt: apologetic,0.5779811375846952,-0.6254069325505998
gpt: appreciative,-0.28986904740101743,2.0015067264209008
gpt: concerned,1.0400931804768054,-1.994714121569741
gpt: confused,0.5228381676269417,-2.1185725476278523
gpt: curious,0.42777933397743895,0.8911894585675514
gpt: defensive,-0.4717599188973255,-1.8480077319628063
gpt: descriptive,0.9187370233394628,1.6802052736892117
gpt: desperate,0.7734648518295306,-1.6740576162744256
gpt: disappointed,-0.2489958962854856,-2.337968328312465
gpt: encouraging,0.6177691748323383,2.0482305477267224
gpt: excited,-1.2763796279134487,1.6059087435635833
gpt: friendly,0.6198281785901638,2.1435720036844312
gpt: frustrated,0.38474392918494876,-2.872193422375804
gpt: grateful,-0.9195704958111683,1.8046142400634324
gpt: happy,-0.8192075965908734,1.900098929911997
gpt: indignant,-0.7518930840275063,-1.7818292787244254
gpt: irritated,-0.010769122763021388,-2.551718126562813
gpt: joyful,-0.8951553662790597,1.8620037514138064
gpt: nostalgic,-0.4265089865362078,1.3239586989815122
gpt: pleased,-0.9369875732267485,1.8654343988593753
gpt: proud,-0.1579735150978685,1.9268218721382127
gpt: reassuring,0.921253199480935,1.9805894794139378
gpt: reflective,-1.426637925635264,0.35431045629717045
gpt: relieved,-1.2098632549204604,1.3472503016219002
gpt: resigned,0.17436277139545248,-2.212672676315878
gpt: sad,0.5905879088020065,-2.5964088022511236
gpt: sarcastic,-1.4587780589535717,-0.5020679141722196
gpt: shocked,0.9469855769111556,0.7245924626896926
gpt: skeptical,-1.1818207739119766,-0.9457301406092355
gpt: surprised,1.062172657451162,1.53211666538078
gpt: sympathetic,-1.2202474769546585,0.32669330880820785
gpt: thankful,-0.7670327490509193,1.8412531773237089
gpt: uncertain,0.9016941238916477,-1.302288910483334
gpt: urgent,1.0461269856285487,0.016149248196950447
gpt: worried,1.096091159303502,-1.7058609268579716
