,0,1
human: admiring,2.560451765867274,-2.7347171706282105
human: affectionate,1.8239976551997434,-2.8081509393050856
human: angry,-1.6635074729704222,2.6968957029260268
human: annoyed,-1.9530068276061632,2.854220022306963
human: anxious,-2.6661308867304494,1.2057364501798062
human: apologetic,-1.9596586507941236,0.6760603441405859
human: appreciative,2.963161748457779,-2.689699451286072
human: concerned,-2.8762022048493914,1.3628119679880641
human: confused,-2.2275057625458543,1.8678129124324787
human: curious,0.23310215818324745,0.4582158328214922
human: defensive,-1.6190596802025554,2.368679534786869
human: descriptive,0.2112108284039255,-1.3999924672058643
human: desperate,-2.2995270150796867,1.3335911059837366
human: disappointed,-2.127322660867881,2.63903875829366
human: encouraging,2.1221850634206154,-2.534821407481389
human: excited,3.1316561972702233,-1.5028256655172259
human: friendly,2.483876216835918,-3.0414911870441848
human: frustrated,-2.5733457562015536,2.7451639257479283
human: grateful,3.039362502900091,-2.1812992356576273
human: happy,3.305485636753643,-2.524007498629511
human: indignant,-1.5082807968428251,2.64089873604734
human: irritated,-1.934124725261012,2.8783241786526625
human: joyful,3.3193260982811257,-2.302878934858027
human: nostalgic,0.5539030471514856,-2.234167319023963
human: pleased,3.3188604712602263,-2.4718469962314753
human: proud,2.6619807014822943,-2.0808179426773434
human: reassuring,1.3892300618872648,-2.3239602458542836
human: reflective,-0.7227808651487386,-1.2270259717514358
human: relieved,2.313707814254454,-1.2564495636483697
human: resigned,-2.1445669708789654,2.1187395373600033
human: sad,-2.7142442531036544,2.1044918250833304
human: sarcastic,-0.22328697499736722,1.5026673821689223
human: shocked,0.24552809230851025,1.4263400150730603
human: skeptical,-0.7743826211948167,1.8956718668700305
human: surprised,1.1238376828871726,0.7593271012431171
human: sympathetic,-1.0394586162162986,-0.7322754027609903
human: thankful,2.953899107689297,-2.258429329349489
human: uncertain,-2.4723178098535765,0.839605666715926
human: urgent,-1.4977367974561584,0.8345211232863747
human: worried,-2.7583155016927954,1.0960427388021718
gpt: admiring,-1.2266863087385544,1.947769165960291
gpt: affectionate,-0.4815055459424016,2.223886200604658
gpt: angry,0.18575241921861319,-2.284751148042875
gpt: annoyed,0.36871600730913445,-2.4366155770553424
gpt: anxious,2.1911466397228914,-0.3584975600758738
gpt: apologetic,1.12961575785249,0.28765989332318975
gpt: appreciative,-1.8226072190919382,2.009919910662656
gpt: concerned,2.264667525546629,-0.9896938532271374
gpt: confused,1.6321061997014519,-0.8095274455728694
gpt: curious,0.4157575864333297,-0.7318243673109796
gpt: defensive,0.014928204437205925,-2.1949246758086898
gpt: descriptive,0.4635443882152321,1.99166467252018
gpt: desperate,1.9686042115330133,-1.1949475070201434
gpt: disappointed,0.9354895924632077,-2.13301730169514
gpt: encouraging,-1.0445191170323713,1.6745892332209753
gpt: excited,-2.5695335863067372,0.6898453831186339
gpt: friendly,-1.6716782129965577,2.4943893921607847
gpt: frustrated,1.132542784830062,-2.2681205754060434
gpt: grateful,-1.7527909404258066,1.2532551470902746
gpt: happy,-2.757873221422751,1.7572725944085699
gpt: indignant,-0.08605698233719788,-2.2988743965263656
gpt: irritated,0.518943667190265,-2.4223809187740795
gpt: joyful,-2.755392195132691,1.5157257298307378
gpt: nostalgic,0.5531855131694053,1.9433965488913902
gpt: pleased,-2.6503323227973272,2.036401956165455
gpt: proud,-1.095407969985986,0.2973339407501794
gpt: reassuring,-0.2892293700790419,1.3861849696620139
gpt: reflective,0.9617383480827,1.4506261420834792
gpt: relieved,-1.6172418149184165,0.6357433197678937
gpt: resigned,1.008464462346496,-1.482802804954786
gpt: sad,1.6809929393717906,0.3879647461110448
gpt: sarcastic,-0.7801397228245368,-1.186999936821408
gpt: shocked,-0.10356296222835133,-0.9568178075445357
gpt: skeptical,0.3922232479758151,-1.8644868124121083
gpt: surprised,-1.0106704183191402,-0.5639631790111113
gpt: sympathetic,1.4429081712403373,0.728543044389827
gpt: thankful,-1.6826642737566955,1.2429880819495107
gpt: uncertain,1.9271908060556937,-0.35433380857893854
gpt: urgent,1.8322306744156078,-0.9068018218200603
gpt: worried,2.377143037225131,-0.5157785750132539
