,0,1
human: admiring,7.44637017495774,4.474764013700242
human: affectionate,6.894381655329304,7.181994417909678
human: angry,-9.016032531411312,0.9390332431053712
human: annoyed,-10.820430545234405,-0.6083041905688349
human: anxious,-4.645391930227747,-6.973677592896483
human: apologetic,-4.065211697118386,1.5323599684774738
human: appreciative,11.15617342788729,2.5379491684651554
human: concerned,-7.352658989650196,-8.84976141168994
human: confused,-7.299272337840333,3.1955630685819663
human: curious,-3.010733686223361,8.64960618181151
human: defensive,-6.577473652935594,0.1800776382219761
human: descriptive,2.7460779729956926,8.127938360776907
human: desperate,-5.03551896119885,-4.97104071910256
human: disappointed,-10.673548420276056,3.1260326502160147
human: encouraging,6.884175424309213,1.3418932064970361
human: excited,11.05957143732828,-5.925337620836494
human: friendly,10.407358285028677,6.203102798340806
human: frustrated,-11.056043581759422,-2.7404235482340518
human: grateful,10.770695265739116,-1.4339713163576435
human: happy,13.942463970638997,-0.9605339999960807
human: indignant,-8.175286064648793,2.2702185228502043
human: irritated,-11.491340096572731,0.16375433039737627
human: joyful,13.628652872145224,1.3213160455055755
human: nostalgic,0.3612634857304139,5.330697637683206
human: pleased,13.31041021326886,-0.06474454176225271
human: proud,5.608650101221683,2.9345868834208058
human: reassuring,4.5404229572192545,0.3834528084569096
human: reflective,0.7719622321347949,8.93531550375546
human: relieved,5.454008085109844,-3.8959782798598845
human: resigned,-5.11133106177439,-1.1823581314508629
human: sad,-7.698266127678288,-2.290191698449852
human: sarcastic,-4.215006631809393,4.47279211852837
human: shocked,0.26189236597455906,-7.37352400063838
human: skeptical,-5.663842444254931,5.143847022590644
human: surprised,2.4606937077340096,-6.784362691911126
human: sympathetic,-0.8548167516075778,-0.2111710984222837
human: thankful,10.698165934471954,-2.798499801944724
human: uncertain,-7.518638649878216,-5.655745547002567
human: urgent,-2.1084221125735483,-6.741570990413216
human: worried,-5.8853621315540465,-8.901574552669958
gpt: admiring,3.433476284651188,1.8782966813258017
gpt: affectionate,6.19417426752089,11.846542760292298
gpt: angry,-9.684630416990442,0.5954129760584932
gpt: annoyed,-10.668065637206816,-1.817748365052898
gpt: anxious,-2.6099137880705463,-8.539561382414501
gpt: apologetic,-2.3949277397738076,3.228241976484272
gpt: appreciative,15.709497252697265,4.211346208665883
gpt: concerned,-5.08293602126316,-6.891605246954477
gpt: confused,-5.372367834536873,6.001478591520921
gpt: curious,-4.7177022562265165,11.535393164490724
gpt: defensive,-6.514527000985954,0.12367470927713556
gpt: descriptive,-0.8375395784737425,9.382043145038484
gpt: desperate,-3.019469313107894,-3.95997831884447
gpt: disappointed,-10.183072802887201,3.5999829582283227
gpt: encouraging,4.338633116602139,-1.6585147022592945
gpt: excited,7.56911331142605,-7.887680278876861
gpt: friendly,13.171274124444247,7.796959211670938
gpt: frustrated,-10.195246406645131,-3.297438840328677
gpt: grateful,7.518548939504531,-7.0226310712098075
gpt: happy,15.431161009065669,-4.658961949468096
gpt: indignant,-8.064855418656599,2.2058342118860312
gpt: irritated,-10.9182024378482,0.2394837429332045
gpt: joyful,17.014941821727035,3.219878784718022
gpt: nostalgic,-0.9638068998055304,7.830614798792313
gpt: pleased,17.824111103533408,0.17706704438782417
gpt: proud,0.2030654656705181,1.2816136693299918
gpt: reassuring,0.7227031792248617,-1.0290540791418905
gpt: reflective,-2.345378300293637,9.808725819698891
gpt: relieved,3.684746926298578,-4.6660039271838185
gpt: resigned,-3.4229011816967283,-0.8277607917910299
gpt: sad,-8.283158883761493,-2.0775563611841315
gpt: sarcastic,-3.0778925968136814,6.294294359801663
gpt: shocked,1.3318821631028095,-8.723201328707784
gpt: skeptical,-6.3128041167559505,9.76688517307024
gpt: surprised,3.105903978582528,-8.138670572368957
gpt: sympathetic,0.023686439708627847,-2.3577927257259157
gpt: thankful,8.028181649825234,-7.417601740971641
gpt: uncertain,-7.784957357035585,-3.6065165056990893
gpt: urgent,-0.9402076637318507,-6.179415362388571
gpt: worried,-2.0392985440156113,-10.349600292185023
