,0,1
human: admiring,8.048397155117957,-0.2043176380752937
human: affectionate,5.814639819879265,6.601452286748352
human: angry,-6.299494773047663,-7.151303553944665
human: annoyed,-8.714781328113455,-6.343001242294386
human: anxious,-7.599171242359947,3.7474913042358176
human: apologetic,-2.1983930842586257,-7.244095629896972
human: appreciative,10.646037880287764,2.9806778221747674
human: concerned,-10.133209984822829,5.474826061198064
human: confused,-6.798862105796921,-2.1226003146031065
human: curious,2.1146443121479996,-8.762529465884
human: defensive,-5.141442714842224,-4.495749110173508
human: descriptive,1.0558420406394184,8.548373837759689
human: desperate,-6.904142490036787,1.5565214137433303
human: disappointed,-9.56036183965157,-5.088754256612507
human: encouraging,6.008619105893726,3.320959999635089
human: excited,10.269673371968935,7.300898484308785
human: friendly,7.933431522107407,8.596673585728247
human: frustrated,-10.99341238067504,-3.0942569926877237
human: grateful,11.451099957823919,-1.6341517522329454
human: happy,12.862609207254204,5.306850394706176
human: indignant,-5.3074771566361285,-6.615106344772236
human: irritated,-9.1496873896562,-6.983590624759202
human: joyful,13.491805533555434,2.5466465185360243
human: nostalgic,3.080136634673972,-5.498798601557011
human: pleased,12.969356768472128,3.3180233705682642
human: proud,6.753540857897311,-2.0305342317347743
human: reassuring,4.4709604046472275,0.9740386420168129
human: reflective,-0.8180998370810143,8.726814345842492
human: relieved,6.560593292427382,-4.740389929112935
human: resigned,-4.742476288678811,-2.1615505816939424
human: sad,-8.164630571272072,-1.7025081901164538
human: sarcastic,-0.934654293426015,-7.2988222829653155
human: shocked,-3.3019615875803177,5.831224461959246
human: skeptical,-2.4492475956034667,-5.137869152831741
human: surprised,-0.3190660108133625,4.808377255764876
human: sympathetic,-0.729474144900913,-0.8678080335482883
human: thankful,11.431327146044929,-0.30075079900157964
human: uncertain,-9.524957621631968,1.18509855058139
human: urgent,-5.229050847440562,4.470818814595169
human: worried,-9.948659722513083,4.18272157839601
gpt: admiring,5.2447540996108515,-0.2141979537388223
gpt: affectionate,8.28060937193436,-7.575385717439355
gpt: angry,-6.536277084061344,2.8426332049438754
gpt: annoyed,-9.481128403806201,4.000250008961235
gpt: anxious,-7.495166758131538,-8.27653606003872
gpt: apologetic,0.5405447812515789,-3.1525319436710197
gpt: appreciative,12.070962969914026,-0.6195460705824114
gpt: concerned,-11.453503236358708,-6.846760068451841
gpt: confused,-4.043486000053634,-5.057073308362732
gpt: curious,-1.6748345544833887,2.1104864824049865
gpt: defensive,-7.275255946905881,4.979601265653614
gpt: descriptive,4.269073426866533,-9.621179247784985
gpt: desperate,-8.521112061820748,-4.394190116953449
gpt: disappointed,-7.097897427765545,0.3292039670307924
gpt: encouraging,5.62409354986409,-2.195553861081543
gpt: excited,9.756592066787658,11.320042532960253
gpt: friendly,8.398084604268863,13.151558096397855
gpt: frustrated,-10.511038028158943,1.0122208002367017
gpt: grateful,9.343228702228577,-2.803534304970727
gpt: happy,15.210196009705184,8.566040950693273
gpt: indignant,-8.01818789598005,5.206622763504458
gpt: irritated,-9.635740145163552,3.035090304930869
gpt: joyful,13.718482209845858,8.805023377597987
gpt: nostalgic,3.293069432457193,-7.156926332993654
gpt: pleased,14.812397414774729,10.534590756456303
gpt: proud,1.6727461456365516,-0.6587823347007213
gpt: reassuring,1.954061000988714,-3.074487012745187
gpt: reflective,1.8514052881072167,-9.168841054371576
gpt: relieved,4.693360692630808,3.0027974829252027
gpt: resigned,-4.67060577333526,-1.4089923374585793
gpt: sad,-1.4075696293693059,-7.065780402664522
gpt: sarcastic,-1.6615193374337238,6.959377850794645
gpt: shocked,-4.821102474938905,9.959152699070795
gpt: skeptical,-4.693328653341592,2.226356370807816
gpt: surprised,-1.355585808521723,13.418337723064052
gpt: sympathetic,-0.21789855399682223,-5.734207421476424
gpt: thankful,10.060288203447605,-3.3979323395127286
gpt: uncertain,-4.896186735562424,-10.054140076796848
gpt: urgent,-6.867509826698168,-4.6510667537167585
gpt: worried,-8.459015634432944,-8.331741918922107
