,0,1
human: admiring,-3.0580053279146666,2.165319568122118
human: affectionate,-2.341310258089914,2.4079989597161053
human: angry,2.0499362945642186,-2.3874380860545856
human: annoyed,2.4408437517174715,-2.455815234222232
human: anxious,2.8746039793835143,-0.7169736203294965
human: apologetic,1.8986859902339444,-0.596841395491876
human: appreciative,-3.4383230658678734,2.0463937222206283
human: concerned,3.0688645048916094,-0.9047273041765953
human: confused,2.4978362387525763,-1.49484405361703
human: curious,-0.15550723840966985,-0.5216310330681576
human: defensive,1.980407769686564,-2.0507114686921
human: descriptive,-0.3916307742195148,1.4713081100838203
human: desperate,2.5360756937495026,-0.9292072529684501
human: disappointed,2.3175262999987063,-2.418281289384117
human: encouraging,-2.5754736025668943,2.089061574172864
human: excited,-3.352667050305785,0.8548301194352894
human: friendly,-3.044381977025272,2.4859946134534874
human: frustrated,2.953871644629459,-2.319824280661217
human: grateful,-3.40286869357671,1.5498374974421287
human: happy,-3.7399428006499096,1.8134708105627748
human: indignant,1.884120983214466,-2.361681742794423
human: irritated,2.4161914380547187,-2.4947601569826627
human: joyful,-3.708115476898014,1.592320868730967
human: nostalgic,-0.9682432220100607,2.1121392399688754
human: pleased,-3.7418540008772143,1.7602369440413934
human: proud,-3.0623065389395947,1.427888851164127
human: reassuring,-1.8046762609734146,2.040716327300866
human: reflective,0.48580873867648633,1.359722051679588
human: relieved,-2.378821581765904,1.0039674651105803
human: resigned,2.4242051289541315,-1.7731889929110318
human: sad,2.9881159599621614,-1.6888397372474881
human: sarcastic,0.31852967512898994,-1.6452284075363754
human: shocked,0.7062641399089162,-0.39097950414872923
human: skeptical,1.0768697037085027,-1.6890524910512228
human: surprised,-0.8980326624440389,-0.8447798178206846
human: sympathetic,0.9499985471015813,0.9955245797887331
human: thankful,-3.3280658519398516,1.6542847013343946
human: uncertain,2.521688706744058,-0.5485541759698086
human: urgent,2.067996206865154,0.012158803260215118
human: worried,2.9317849885475695,-0.6098147624606682
gpt: admiring,-1.958612799512769,1.0113764631203859
gpt: affectionate,-1.0658389553514245,1.8808437337423043
gpt: angry,0.7947757962506742,-2.1611834018338874
gpt: annoyed,1.0134954076694627,-2.256560987406741
gpt: anxious,2.202468274551412,0.27525763694015576
gpt: apologetic,1.005706664539187,0.5748653385931012
gpt: appreciative,-2.681016383243188,0.5832177013250551
gpt: concerned,2.448904676406936,-0.331428434109847
gpt: confused,1.7892817156708714,-0.3708220075162908
gpt: curious,0.5949624508138917,-0.6206646557852636
gpt: defensive,0.6034305166595436,-2.122952297352415
gpt: descriptive,-0.12403218591638225,1.9571968300458418
gpt: desperate,2.2236083200587204,-0.6051289033970049
gpt: disappointed,1.4766860517299485,-1.81246707409217
gpt: encouraging,-1.7234380399679914,0.8092357692524187
gpt: excited,-1.838936583373781,1.9178413734266349
gpt: friendly,-2.3116821590424155,1.74577600761759
gpt: frustrated,1.7105448434620005,-1.8778004636552394
gpt: grateful,-2.3729827038083067,0.016589694310892522
gpt: happy,-2.784371595596099,1.735786527273489
gpt: indignant,0.5347289898280687,-2.2494640233844314
gpt: irritated,1.156738246128696,-2.2000939229567615
gpt: joyful,-2.5804900001503737,1.8444833855588652
gpt: nostalgic,-0.01926093020621338,1.9890202606146548
gpt: pleased,-3.0220789181976677,1.41725793643566
gpt: proud,-1.0043906353038248,0.24670860959523694
gpt: reassuring,-0.7400825040884563,1.1022028062745357
gpt: reflective,0.5110798201316673,1.6280133062764235
gpt: relieved,-1.8313301288546797,-0.05334038531812019
gpt: resigned,1.3728785601007256,-1.1713535245661997
gpt: sad,1.5037448027504645,0.8186161063667523
gpt: sarcastic,-0.45093774553793464,-1.384911428031853
gpt: shocked,0.18585185758779926,-0.9247365352095026
gpt: skeptical,0.8780696824968933,-1.7045339603404825
gpt: surprised,-0.7425190596083756,-0.7343865670651101
gpt: sympathetic,1.1851969695862572,1.0816316319197832
gpt: thankful,-2.3292900838020105,-0.041420166628748555
gpt: uncertain,1.946959530616184,0.16712227202391264
gpt: urgent,2.0175046706745063,-0.33948610195552936
gpt: worried,2.424673563847985,0.15969144989190484
