,0,1
human: admiring,-2.281723031579255,2.9777750817668713
human: affectionate,-2.47379105999905,2.2654514475722185
human: angry,2.408724693891436,-2.022121138895865
human: annoyed,2.49293716487439,-2.3951728819568587
human: anxious,0.8102535589992345,-2.837536821105852
human: apologetic,0.6460706189426108,-1.879604401588522
human: appreciative,-2.084437738520721,3.413516198087627
human: concerned,0.9637570078105174,-3.0477051562161455
human: confused,1.6309401261538263,-2.338910496057048
human: curious,0.7805394478246244,0.31547467624809855
human: defensive,2.088138040569991,-1.9458111380809875
human: descriptive,-1.451357953921731,0.37115883568770947
human: desperate,0.9870881000170755,-2.5036213555199587
human: disappointed,2.5080468596287018,-2.2486388879191135
human: encouraging,-2.163052619249368,2.5062199344935885
human: excited,-0.97245837671737,3.324267122179533
human: friendly,-2.5821822570634705,2.965075490805918
human: frustrated,2.3845670267160286,-2.9039836513191735
human: grateful,-1.6322316672573363,3.3597165260421047
human: happy,-1.9193359705047148,3.687423545846361
human: indignant,2.403843917572619,-1.8358748163529872
human: irritated,2.5264323514804543,-2.3778183522228438
human: joyful,-1.7653250944323355,3.631049937946644
human: nostalgic,-2.1170468640137208,0.920350952650526
human: pleased,-1.8453668098413591,3.701806806440036
human: proud,-1.731177752993787,2.91101904795222
human: reassuring,-2.0708524045797367,1.75198379351218
human: reflective,-1.3530341585788448,-0.5252852502723785
human: relieved,-0.8807584371982401,2.472095546499823
human: resigned,1.7558315615626363,-2.491164824019491
human: sad,1.7308136276140378,-2.9650192082976607
human: sarcastic,1.636466374538026,-0.2977797632542565
human: shocked,0.3739857802204737,-0.7095560392552617
human: skeptical,1.7420286584398186,-1.0227697907460187
human: surprised,0.7557401663970466,0.8987311908957036
human: sympathetic,-0.9225347776872609,-0.9303346397603214
human: thankful,-1.7047395201819775,3.293319730640036
human: uncertain,0.5555559723503148,-2.5405986142981445
human: urgent,0.05092615319624443,-2.0492953590936653
human: worried,0.6912388767052648,-2.9081727497049674
gpt: admiring,-1.5056487651862254,1.5086467426752566
gpt: affectionate,-1.812306183106915,1.256837182028493
gpt: angry,1.5645285315982242,-0.9226471018219409
gpt: annoyed,1.3922845071512562,-1.542066124705809
gpt: anxious,0.29792085927324596,-2.5474623844573108
gpt: apologetic,0.008634907305548573,-1.320824692559588
gpt: appreciative,-1.138496929076866,1.720610892191397
gpt: concerned,0.38303504004793676,-2.727554870173008
gpt: confused,0.910802777828005,-1.8697143558422196
gpt: curious,0.7303182778488629,1.2440558177983227
gpt: defensive,1.4289203998389424,-0.9745598403203228
gpt: descriptive,-1.2421697258699134,0.618493515708629
gpt: desperate,0.3945367731148071,-2.197072833182849
gpt: disappointed,1.497123934557286,-1.2435125822623523
gpt: encouraging,-1.571731478348009,1.3948213660375037
gpt: excited,0.1860434257672458,2.143101782589108
gpt: friendly,-1.7270601073719405,1.4132375094870904
gpt: frustrated,1.1198482854715959,-2.2764459408525988
gpt: grateful,-0.34467047119721195,1.9928098526130835
gpt: happy,-0.6642225737095373,1.9339144560492434
gpt: indignant,1.6260262439807105,-0.6614266045221671
gpt: irritated,1.4161485571674526,-1.496858068308355
gpt: joyful,-0.34785232740906946,2.0333219877896043
gpt: nostalgic,-1.7548364655597444,0.9714737236057694
gpt: pleased,-0.5581203551038757,1.9705438059607834
gpt: proud,-0.7359450157573458,1.7852515092306498
gpt: reassuring,-1.7000390606656233,1.1957581308233458
gpt: reflective,-1.1512435185272345,0.07443093310456955
gpt: relieved,0.10388933234591109,2.0034155184985987
gpt: resigned,0.9393223195005516,-2.0315643149373366
gpt: sad,0.7873978781363504,-2.5457496310963847
gpt: sarcastic,1.1148955127474625,0.956831340354892
gpt: shocked,-0.054733125147382926,0.49233240640539516
gpt: skeptical,1.3221558473256478,0.4004211201671548
gpt: surprised,0.6933742516454258,1.530745202927085
gpt: sympathetic,-1.0575726296394123,-0.1254340838034509
gpt: thankful,-0.46333810301224815,1.9442584741950666
gpt: uncertain,0.11282329993964738,-2.189398379918168
gpt: urgent,-0.41622740262220426,-1.299832460284941
gpt: worried,0.24366368353355072,-2.602849530521919
