,0,1
human: admiring,3.1235941616631586,2.0442904688194594
human: affectionate,2.4006341612869697,2.1885792947593683
human: angry,-2.1277499413005976,-2.336186701413956
human: annoyed,-2.417555406132616,-2.462043502513584
human: anxious,-2.897857670384316,-0.6080399283441382
human: apologetic,-1.8612139330639694,-0.6058644152247838
human: appreciative,3.6254197611527084,1.6650284175255212
human: concerned,-3.0969508645160833,-0.7971558844626027
human: confused,-2.554877161047155,-1.4035855717512387
human: curious,-0.9131656811272917,0.968487460178227
human: defensive,-2.026760672960558,-2.0186780548133414
human: descriptive,0.4831685921885323,1.4057049297769453
human: desperate,-2.58308508231613,-0.8415721871212389
human: disappointed,-2.5627563671903446,-2.206896819665944
human: encouraging,2.7084043153568014,1.7898199251407765
human: excited,2.607112833808399,2.387796970275646
human: friendly,3.112014323038532,2.3961755292780755
human: frustrated,-3.0300519418312426,-2.227216928031253
human: grateful,3.473442465399518,1.4470271870362224
human: happy,3.6861003547979827,1.9589249623139668
human: indignant,-1.9671273052882026,-2.3029398696963335
human: irritated,-2.4575862686834955,-2.4401270077092203
human: joyful,3.557711533325835,1.9582915206448168
human: nostalgic,1.195445043881819,1.7785586817256331
human: pleased,3.7373480037401445,1.8206987919522881
human: proud,3.0983281027163416,1.4027499882059549
human: reassuring,2.5867301291695264,0.56457293476603
human: reflective,-0.3805272027292324,1.3211994915528087
human: relieved,2.532168823543963,0.7543685724788886
human: resigned,-2.478544358723229,-1.6970939098192503
human: sad,-3.042803092223562,-1.5925441617998588
human: sarcastic,-0.3790149396267463,-1.6603437447918648
human: shocked,-0.2242956910038441,-1.1095888780928307
human: skeptical,-1.1922477072091524,-1.5698352063121963
human: surprised,0.8399318981908559,-0.8604630140136527
human: sympathetic,-0.579973682861779,0.5466142767324269
human: thankful,3.500089512606165,1.328839518508607
human: uncertain,-2.483918177430639,-0.5344072740556773
human: urgent,-2.0638557199214604,0.05232531105746433
human: worried,-2.9457251482955993,-0.5054711730961582
gpt: admiring,1.9135751693910443,1.0491618438246688
gpt: affectionate,1.1084376503890976,1.8918275859917943
gpt: angry,-0.825533193333121,-2.1475145543976284
gpt: annoyed,-1.0456566085336214,-2.2400255909728743
gpt: anxious,-2.198755561157843,0.3153788045212074
gpt: apologetic,-0.9999467083720289,0.604337286920758
gpt: appreciative,2.686704001343361,0.5089959297389004
gpt: concerned,-2.4559637099125804,-0.2881953683015924
gpt: confused,-1.7999752950950763,-0.3350946070316001
gpt: curious,-0.6155758921009153,-0.6392702011242333
gpt: defensive,-0.6332182400164457,-2.1113754908259867
gpt: descriptive,0.09958000733956483,2.0565036400032453
gpt: desperate,-2.235370544969801,-0.5637713598781499
gpt: disappointed,-1.5038470767869825,-1.7916770617226352
gpt: encouraging,1.7215160127813178,0.7900579423573502
gpt: excited,2.0659983092994314,1.6004054109294577
gpt: friendly,2.1852107503236833,2.0061788653622545
gpt: frustrated,-1.7408534774190711,-1.8493304010605094
gpt: grateful,2.3620235815182156,-0.03735061631361224
gpt: happy,2.860193874940006,1.5986265993581306
gpt: indignant,-0.5665207662706332,-2.2383335663578863
gpt: irritated,-1.1889653134426097,-2.1812882594748464
gpt: joyful,2.7059697522049224,1.6146358537771384
gpt: nostalgic,0.10819280356327866,1.9414478652910754
gpt: pleased,3.075960456400691,1.2937493566537233
gpt: proud,1.0119505221163152,0.22895768497129682
gpt: reassuring,0.7437356931785486,1.1290098705659082
gpt: reflective,-0.4801867126580931,1.650972687356555
gpt: relieved,1.8253782243492407,-0.0919435167186888
gpt: resigned,-1.400384637567215,-1.1518648880557332
gpt: sad,-1.4920985664009594,0.8545303328086977
gpt: sarcastic,0.42437550712746064,-1.3866452151965072
gpt: shocked,-0.2506651208900248,-0.8404487901417108
gpt: skeptical,-0.8996763651887556,-1.6936669414232242
gpt: surprised,0.6740886876197875,-0.6724806549608019
gpt: sympathetic,-1.162790844876247,1.1079195892365525
gpt: thankful,2.3182518016360047,-0.09717482173957946
gpt: uncertain,-1.9467726843367157,0.20919190910719615
gpt: urgent,-2.0250935049783805,-0.29801233821760725
gpt: worried,-2.423291981214848,0.20357518513949655
