,0,1
human: admiring,-1.5546923536684432,8.492105991069616
human: affectionate,-5.195294418143611,8.729663119995418
human: angry,-3.243940103434202,-8.333515105536405
human: annoyed,-2.7028614526469017,-10.469184953882523
human: anxious,4.509085923835156,-7.082128068399645
human: apologetic,-4.49970466927251,-3.0838494934616336
human: appreciative,0.9367178838511976,11.406067234416552
human: concerned,5.379855929707835,-10.121175079102196
human: confused,-5.877705767820485,-6.058742914983276
human: curious,-9.310711565082093,0.9724083192535018
human: defensive,-1.9355531872731075,-5.977810315093201
human: descriptive,8.487100264179828,1.8217119123922485
human: desperate,2.665640867825215,-6.86390293812955
human: disappointed,-5.435184304963793,-9.632240482268035
human: encouraging,-2.7348732433960894,7.444100748483803
human: excited,8.668459708620476,9.021115479057418
human: friendly,-2.563265887878032,11.845309003942699
human: frustrated,-0.261801913986452,-11.287874210891744
human: grateful,5.089912060820637,9.50643494038185
human: happy,4.597061695012175,13.199785484814306
human: indignant,-3.919389519762687,-6.965118486885841
human: irritated,-1.9090237921851647,-11.155005665799598
human: joyful,3.1830076542126586,13.27869931393645
human: nostalgic,-6.199832018049514,2.6267988400534867
human: pleased,5.317690291951201,12.220059754462312
human: proud,0.2837657969566592,6.036413167369709
human: reassuring,-3.7408694849169573,5.415826772183608
human: reflective,6.599670112404067,1.3681592464650305
human: relieved,2.742835833871447,4.449820828963971
human: resigned,-0.9042255460371154,-4.830900509759736
human: sad,-0.3133629504302897,-7.81827156053464
human: sarcastic,-6.267087503834698,-1.880979066304473
human: shocked,6.9011377560138785,-2.981391352031632
human: skeptical,-6.9409341040198616,-3.330092032609813
human: surprised,6.574852773993368,-0.6700062208750017
human: sympathetic,-2.409527313932887,-0.29346322224127
human: thankful,4.010256271172593,9.971733008369737
human: uncertain,-8.654732004361184,-5.382692020836696
human: urgent,4.896346608650602,-4.658636861157686
human: worried,5.731175672017081,-8.929232604827122
gpt: admiring,-1.2714977830043046,5.310886877711289
gpt: affectionate,-1.926857416556048,9.095278510150733
gpt: angry,3.1678281014279914,-6.6973385908570675
gpt: annoyed,4.366424573812126,-9.489893314306782
gpt: anxious,-8.401514996008885,-7.43792843161788
gpt: apologetic,-2.9852044795843717,0.09484543133831667
gpt: appreciative,-4.023368585772611,11.962156785612441
gpt: concerned,-6.871920176091102,-11.463318539600353
gpt: confused,-4.75228521944666,-4.348907775660114
gpt: curious,2.9089895170468822,-1.8670469257615918
gpt: defensive,5.456668462495087,-7.284784592299029
gpt: descriptive,2.7513844678180295,3.3954549300471113
gpt: desperate,-4.278846795124273,-8.664850671501176
gpt: disappointed,0.6289770204880497,-7.3267903638408205
gpt: encouraging,-3.9015811211351057,5.384718539185807
gpt: excited,10.465485351696305,10.894078701772875
gpt: friendly,12.374963194917664,9.63886702024686
gpt: frustrated,1.266859640792241,-10.59644195996675
gpt: grateful,-7.1865550022667755,8.088890257060122
gpt: happy,8.295606022072432,15.424789218426223
gpt: indignant,5.637378538102374,-8.010437923397044
gpt: irritated,3.3787998265546038,-9.680847716150783
gpt: joyful,8.607783093582782,14.06726877809876
gpt: nostalgic,-6.875025190079865,2.6320926888235605
gpt: pleased,5.218439248623974,17.341529233188616
gpt: proud,-0.6634875710959705,1.3235571952872525
gpt: reassuring,-3.078171008277385,1.5265637828083052
gpt: reflective,-8.964744701477466,1.5423974325437404
gpt: relieved,1.4877615841791556,5.661884086538896
gpt: resigned,-1.117217551420459,-5.081090221443957
gpt: sad,-7.122155405522746,-1.679045856721058
gpt: sarcastic,7.3564396717790315,-1.8179672903700395
gpt: shocked,10.389295023566612,-4.194097317481521
gpt: skeptical,2.6006230285821914,-4.900350406463326
gpt: surprised,13.540786236301388,-0.18086983209003774
gpt: sympathetic,-5.807660527175073,-0.6255766991832781
gpt: thankful,-7.849730605909822,8.487077266786109
gpt: uncertain,-10.022857140999685,-4.957874990168464
gpt: urgent,-4.547631455522959,-7.046708925869369
gpt: worried,-8.252179871367359,-8.520168390876577
