,0,1
human: admiring,-3.0580053279146666,2.165319568122118
human: affectionate,-2.341310258089914,2.4079989597161053
human: angry,2.0499362945642186,-2.3874380860545856
human: annoyed,2.4408437517174715,-2.455815234222232
human: anxious,2.8746039793835143,-0.7169736203294965
human: apologetic,1.8986859902339444,-0.596841395491876
human: appreciative,-3.4383230658678734,2.0463937222206283
human: concerned,3.0688645048916094,-0.9047273041765953
human: confused,2.4978362387525763,-1.49484405361703
human: curious,-0.15550723840966985,-0.5216310330681576
human: defensive,1.980407769686564,-2.0507114686921
human: descriptive,-0.3916307742195148,1.4713081100838203
human: desperate,2.5360756937495026,-0.9292072529684501
human: disappointed,2.3175262999987063,-2.418281289384117
human: encouraging,-2.5754736025668943,2.089061574172864
human: excited,-3.352667050305785,0.8548301194352894
human: friendly,-3.044381977025272,2.4859946134534874
human: frustrated,2.953871644629459,-2.319824280661217
human: grateful,-3.40286869357671,1.5498374974421287
human: happy,-3.7399428006499096,1.8134708105627748
human: indignant,1.884120983214466,-2.361681742794423
human: irritated,2.4161914380547187,-2.4947601569826627
human: joyful,-3.708115476898014,1.592320868730967
human: nostalgic,-0.9682432220100607,2.1121392399688754
human: pleased,-3.7418540008772143,1.7602369440413934
human: proud,-3.0623065389395947,1.427888851164127
human: reassuring,-1.8046762609734146,2.040716327300866
human: reflective,0.48580873867648633,1.359722051679588
human: relieved,-2.378821581765904,1.0039674651105803
human: resigned,2.4242051289541315,-1.7731889929110318
human: sad,2.9881159599621614,-1.6888397372474881
human: sarcastic,0.31852967512898994,-1.6452284075363754
human: shocked,0.7062641399089162,-0.39097950414872923
human: skeptical,1.0768697037085027,-1.6890524910512228
human: surprised,-0.8980326624440389,-0.8447798178206846
human: sympathetic,0.9499985471015813,0.9955245797887331
human: thankful,-3.3280658519398516,1.6542847013343946
human: uncertain,2.521688706744058,-0.5485541759698086
human: urgent,2.067996206865154,0.012158803260215118
human: worried,2.9317849885475695,-0.6098147624606682
gpt: admiring,0.7694351001224513,-2.065675694601817
gpt: affectionate,1.7396007447226525,-1.2835011018548845
gpt: angry,-2.0503965717087325,1.0479771759887075
gpt: annoyed,-2.118882909724387,1.2765483328613505
gpt: anxious,0.5371472730675301,2.153626261479802
gpt: apologetic,0.6912158917888448,0.9295895027122726
gpt: appreciative,0.25781091956455,-2.7315792619125197
gpt: concerned,-0.03564398558254144,2.4709731741473955
gpt: confused,-0.15378160870299495,1.820821033522303
gpt: curious,-0.5449131132625001,0.6650373161064588
gpt: defensive,-2.0353654455189294,0.8534297560182864
gpt: descriptive,1.9282394208849842,-0.3576257127638195
gpt: desperate,-0.3343652275070451,2.2800909730523884
gpt: disappointed,-1.622494017827609,1.6831968845490533
gpt: encouraging,0.5969261044144303,-1.8079768897070776
gpt: excited,1.6837089799355252,-2.0554628097296894
gpt: friendly,1.4562444985937015,-2.5041885379347524
gpt: frustrated,-1.6593387762791956,1.92319865545256
gpt: grateful,-0.2678309902298895,-2.3578780060052273
gpt: happy,1.389695218292266,-2.9722764425406556
gpt: indignant,-2.169196885072893,0.800380133969778
gpt: irritated,-2.0456609994230917,1.4119942334611295
gpt: joyful,1.5220356979703737,-2.7828860800583635
gpt: nostalgic,1.9723860167910858,-0.25742179654216163
gpt: pleased,1.0449818184271091,-3.1701094689870604
gpt: proud,0.12459804244881341,-1.026713696291405
gpt: reassuring,1.005596335861528,-0.8668039849465221
gpt: reflective,1.6775181600859115,0.31235033302509696
gpt: relieved,-0.2723633171812193,-1.8117487300977544
gpt: resigned,-0.9984352399673642,1.5033268745982067
gpt: sad,0.9928796743935776,1.3948371638217127
gpt: sarcastic,-1.4289618379633633,-0.28176688855937243
gpt: shocked,-0.8958093335284547,0.29530359036662185
gpt: skeptical,-1.5870570787486284,1.075961067171148
gpt: surprised,-0.8180562544964811,-0.6491857578895064
gpt: sympathetic,1.2158363069106037,1.047072547001346
gpt: thankful,-0.3201883093330906,-2.307550079904735
gpt: uncertain,0.39917892137117433,1.9129133426259988
gpt: urgent,-0.09532858333436503,2.0436458525913612
gpt: worried,0.4490353597456624,2.3880767358043484
